keyword,title,price,raw_price,rating,reviews,platform,position,delivery,link,thumbnail
headphones,Bose QuietComfort Noise Cancelling Headphones,269.0,269.0,4.6,76000,Best Buy,8,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:14273628592461227482,productid:13416900570936035530,headlineOfferDocid:7312684285047015899,rds:PC_17968302905524827107|PROD_PC_17968302905524827107,gpcid:17968302905524827107,mid:576462502719135361,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS6_K4Ri7on6X9wc3dt9MTpxxe1Yvnw_Are0KPIiqhM85Z6jcOuaY8CtijzzxsIUuVinHk71Laftg1X-l1o54BI_96GwkpD03HAi24I8COs
headphones,JLab Studio 2 Wired Headphones,19.99,19.99,4.5,1840,JLab,9,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:16872160353775358077,productid:17218442368674948508,headlineOfferDocid:17591954133115033733,imageDocid:17079567605683060509,rds:PC_4635216786686949588|PROD_PC_4635216786686949588,gpcid:4635216786686949588,mid:576462843062021776,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT2zfcV4mrrLddVXS8GXP1UDnFqhA_4QcrxnmidYdb6eujbiVxHvdZVyoeljKo-lDhH476ZCeFMwNSPxSmzUexN1lCagUQw6uAilvatlUxT-_P2S42O4-sC
headphones,Shokz OpenRun Pro 2,179.95,179.95,4.6,85000,Lowe's,10,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:3065935129653082994,productid:7436369186104711733,headlineOfferDocid:13700878080124920394,rds:PC_447939629384290439|PROD_PC_447939629384290439,gpcid:447939629384290439,mid:576462882673637086,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRg8iAknYqMaJDZrJQqLUG_mkSjb8vLHaKXvAkQLieCFdtX5ggI4I7n3YNGz9nUBvAkSYTFax1w6QFgyLM4vePJ3v-p1f2yNz6beWADChCONEB5byJ_G22z
headphones,Panasonic RP-HT161-K Over-Ear Headphones,16.99,16.99,4.3,5890,Shop Panasonic USA,11,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:1241242030639729362,productid:13827433219566432045,headlineOfferDocid:13659566371042975420,imageDocid:8129692386706430213,rds:PC_18445087415517454635|PROD_PC_18445087415517454635,gpcid:18445087415517454635,mid:576462662379176031,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS8SrZ3KFYZ-Tx6RforbhLoGWusx5b7HWlvk4kVZZ4Wekzi447yU7CE3xXMWnPdRaWyN8bdtJI5to6hORT3FfD4efo6h9VKe_dQl4_HBqkpwUdQcAZ5JWDCHA
headphones,Onn. Wireless Bluetooth On-Ear Headphones,12.88,12.88,4.0,24000,Walmart,12,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:9004628695786329608,productid:14820014781749000588,headlineOfferDocid:14251365103473720290,imageDocid:10095650564583855102,rds:PC_12653594796617080929|PROD_PC_12653594796617080929,gpcid:12653594796617080929,mid:576462459875179990,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTk1uqaZjjelxZ80Ndvlj_12THCJMLMj3DxxKIqP14shJxjxBuiyOgxE5QKGw6wpVJgA0E0ml3HtxaDkFQm6vA1YBJTa_q1dH_Hnb16RVTm2IyEdaNN841q_Q
headphones,Audio Technica ATH-M40x Monitor Headphones,109.0,109.0,4.8,33000,Parts Express,13,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:8902163741719856775,productid:17003251900128559657,headlineOfferDocid:10583159371474081801,imageDocid:10085066347504253120,rds:PC_2520014624064026050|PROD_PC_2520014624064026050,gpcid:2520014624064026050,mid:576461514149376268,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRTlAVfoHnaBUvFAm6BQiPlR9IIRVC35vejz0p_1xi-Mc4I9tyL-bPw-Cy77rGjuIw7mkcDl5LKOQzLyBmpZAY8BH2tPHJftFzkDfPzE3wwZ5GI-9P3iEW5
headphones,Headphones Marshall Major V,124.99,124.99,4.7,23000,Rough Trade NYC,14,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:1337809177720310424,productid:8339625651689231454,headlineOfferDocid:18188412353473544257,imageDocid:5010759653521714814,rds:PC_17037438718497244592|PROD_PC_17037438718497244592,gpcid:17037438718497244592,mid:576462782353000565,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTeUZ62Lh74wXmwVJA_kOipD7vSfCMptTUKuRqu7GTBt-bRZnQWiplX9gUefxiUJwt9KXYuAGGYjtUsKW-8v4NilC_CXwBdngoEmI0g_wvZ2tiPvaafg_gq
headphones,Apple AirPods Max,429.0,429.0,4.6,120000,B&H Photo-Video-Audio,15,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:2667539048550617693,productid:6603849708071553100,headlineOfferDocid:6036153460810143510,imageDocid:9320383290383875976,rds:PC_7707716887929943500|PROD_PC_7707716887929943500,gpcid:7707716887929943500,mid:576462518203882226,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTLV-TNrbOVZyX48JBoWMVyzq0R5L6FI3NwQIfacTHmg6wyiTfrE2eH8f0fVrZPt0cR8A-XArw8_QkfVWjvqEhR2IDF1rtp7JXnrNAvX_A
headphones,Skullcandy Icon 180 On Ear Headphones,49.99,49.99,4.0,560,Best Buy,16,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:11666807907759453516,productid:4404181944739359544,headlineOfferDocid:17873557896083295922,imageDocid:1489957337060012835,rds:PC_6537361345848770732|PROD_PC_6537361345848770732,gpcid:6537361345848770732,mid:576462848809484570,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRu0ysflF4fBneyGZYim9ib-RKISLkewXPjRXYNe8VP4s4IPWzsBjyYdCFD25c7Mzo0a8WRzkSj1Oh4_voG20gQDmyrUZHDBR8tSu_TyYeFlYS_1HwoOpGpgqQ
headphones,Sennheiser MOMENTUM 4 Wireless Headphones,299.95,299.95,4.6,87000,Sennheiser Consumer Audio US,17,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:11238751486483819369,productid:13857939871874892042,headlineOfferDocid:4196707122427670158,imageDocid:5841809387711781658,rds:PC_2092460294319289591|PROD_PC_2092460294319289591,gpcid:2092460294319289591,mid:576462728522400329,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRYUbmG5ZO94YtkD4ejd6Pq-EwyN8qoQtP8_ALquQb-1iYYivC4rolZOJcrLAS7tdKDaMyAB-DQvF81TQi389QuUy9N9OXTPzVaxEB1WBsMvQ8PK22ndXtV
headphones,Bowers & Wilkins Px8 S2 Wireless Headphones,749.0,749.0,4.8,13000,Sweetwater,18,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:4422713526312827360,productid:9430951463282706922,headlineOfferDocid:14348017409893364173,imageDocid:5393482693984951242,rds:PC_13598360167089616104|PROD_PC_13598360167089616104,gpcid:13598360167089616104,mid:576462843068374305,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT81HRovzFZkZQ1Qp4emCmVuB1-dUbS6LR48rHQtEkhiUWkR0cmXLLEHnUjhksMauPBzcmq6qs0DJXNFkkapV8tUdgANWKmLQ
headphones,JBL Tune 530BT Bluetooth Wireless On-Ear Headphones,39.95,39.95,4.7,6540,Home Depot,19,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:17161889447287319472,productid:1264749741510707976,headlineOfferDocid:7267167304539805722,imageDocid:3230369332572246522,rds:PC_6004760988324689139|PROD_PC_6004760988324689139,gpcid:6004760988324689139,mid:576462846671891681,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRrhBndIBzbWIOvOZA4Aywhx7KEaIEAsxsKeeZEfiXpjDTU0BWAi60fNj8SNRqr31BTV68x7guMvT78EWl7jGwkjbmQ3OLNTV44uYEachbl08fKchYa9s-rTQ
headphones,TOZO HT3 Headphones 90H Playtime & Smart Adaptive ANC,49.99,49.99,4.5,460,TOZO,20,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:6439089271990519149,productid:3416222022268074980,headlineOfferDocid:18171896220376436816,imageDocid:11800005964333549841,rds:PC_7780807071728133223|PROD_PC_7780807071728133223,gpcid:9161628369135830608,mid:576462518812040789,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTu355YbrI9zIaGWepymIefCr9vzMjey5RrJDrm-QNzj8qdgRvboKGTYquwbz-VM5Ddpi19lJ6p0pRsVlx2V7KpNBMpbOO9H6e1S4jwFuMV5lr4H0krm8tVg
headphones,Focal Bathys Wireless Noise Cancelling Headphones,799.0,799.0,4.7,8230,Sam Ash Direct,21,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:8798841944851567091,productid:5954050871865819332,headlineOfferDocid:3110385015861319350,imageDocid:6459360164470692922,rds:PC_839733203454993266|PROD_PC_839733203454993266,gpcid:839733203454993266,mid:576462758971089285,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSD5JT41wUcLSer4sTFX8hXWufzSLIcI4NkIxkWSPjnAxeVM3T-tKiCe0Do6MoroDWsEYVRQpPpsX03V5tVjifNYy5ydm0dfp-7rm2kAvIMKnOEFqgYX9QwtA
headphones,Beats Solo 4 On-Ear Wireless Headphones,139.97,139.97,4.5,120000,Best Buy,22,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:1720657292138268096,productid:17018467566188450518,headlineOfferDocid:12163525541572384018,imageDocid:3947914807921813177,rds:PC_3073773341464519089|PROD_PC_3073773341464519089,gpcid:3073773341464519089,mid:576462854773552842,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTcFGhPiwOIXNQmvha3aGyCA03DszJWC7RUGhpqKjyZpk9w5Erh-ntgDhF29nQZVt4_NDY4jBWQba4cdwJ2EfNfNrEX63VUXKFu7UoEmm9y
headphones,Anker Soundcore Q20i Plus Hybrid Active Noise Cancelling Over-Ear Bluetooth Headphones,39.99,39.99,4.4,140,Target,23,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:11042121150666962217,productid:15376911699321755160,headlineOfferDocid:16522485271016297869,imageDocid:17979156013654853434,rds:PC_5149778217346571578|PROD_PC_5149778217346571578,gpcid:5149778217346571578,mid:576462896629898658,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQDWKIHqeCjI-G0klXoTtMVJl54xF7JHEdtOZ-aYs_ZKeXlmMR4XtJu3OKhhOfVdUJ3FwtLBCAkE-yzH3iS7vqbqWH9FMRY
headphones,Anker Soundcore Space One Pro Wireless Headphones,169.98,169.98,4.6,6070,soundcore US,24,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:4383758018466594197,productid:12545096649680233523,headlineOfferDocid:13834945629907063663,imageDocid:9998452342650340104,rds:PC_392338834705389687|PROD_PC_392338834705389687,gpcid:392338834705389687,mid:576462859073282170,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcShPqL9DSls3q4XjEWWxDlraRlPA7f-UYLXNe-SUYRsKexGTnnA359IuZOJ79Mm9VLQhlmxzF1cbRSeRe1TQR44qoisEnB24Dguzbw8FtfMPC4DjscjfXTYYA
headphones,Dyson OnTrac,249.99,249.99,4.6,5880,Dyson Official,25,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:901853111861316867,productid:7001016504042800094,headlineOfferDocid:17171577376384889646,imageDocid:12786554656228730084,rds:PC_7100069631176989417|PROD_PC_7100069631176989417,gpcid:7100069631176989417,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ1U_1rjdx4rmImnMVcU5mKRJrc0Er_4kJaC86vW_-D1zAdH4Us1hiwScy6AHFpMrqWihM_T-FZNlQUoNCjA-QTX9Xe-8---qAVE--8QWlVxPbm_8WCp4eXKw
headphones,JBL Tune 730BT Wireless Over-Ear Headphones,59.95,59.95,4.6,7310,Dell,26,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:15232947527607089382,productid:16720264335193906099,headlineOfferDocid:1372063083824216571,imageDocid:8485832537905001783,rds:PC_5557787598860357283|PROD_PC_5557787598860357283,gpcid:5557787598860357283,mid:576462524659346410,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT96a7alHs0M2ab2KXkejwbu7eZzD4kx2lt-aB2NI943GKtyUFH-wSLuPa4aQyqZhfpcy_nYCNsRE_9yluj9pRtu1kXf1MR0Q
headphones,Sony WH-CH520 Wireless Headphones,68.0,68.0,4.7,290000,Best Buy,27,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:4226629206061779383,productid:3054634365232267580,headlineOfferDocid:13931202554395269967,imageDocid:14430973355929327908,rds:PC_7451359503992031879|PROD_PC_7451359503992031879,gpcid:7451359503992031879,mid:576462446266797930,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR24huq32gmUZx6EG-cjpL5BtMnEj7F5rC-WKnFYgGRQXWchdlyoCV-mMg4VpnqDMu1p5XerF6VkVY-GvzP9arsDFsMkQN8a-JvoUrYfMcu2C0e6xgFUnzrddc
headphones,JBL Tune 780NC Wireless Noise Cancelling Over-Ear Headphones,109.95,109.95,4.6,4710,Sweetwater,28,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:10918209247265360657,productid:9946875088028046416,headlineOfferDocid:1220765476523681329,imageDocid:6897754017711434697,rds:PC_3190701464784996572|PROD_PC_3190701464784996572,gpcid:3190701464784996572,mid:576462900042129598,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTcgkRVF7Oi14VHde6BuaWqI-MKxAY2a0bNh_zKwf8Y8MhnuTnr43nfwVQW4hr5WOm5L1UKo4F0wEuBegKfX0jZRh7ZUWydDw
headphones,Maxell HP-200 Stereo Headphones 190318,10.99,10.99,4.3,2000,staples.com,29,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:2931999471633505771,productid:4813583422848083764,headlineOfferDocid:5592457420514299070,imageDocid:10880274340520922253,rds:PC_9343448193486543647|PROD_PC_9343448193486543647,gpcid:9343448193486543647,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQQ9ey7rNjpxtk4aO26QPBQN13IPIAd8WXej2-fjvHjnPwjx1DEBijkwVRBzs5CQXmn07WtpbevTFCcJQvTjNf1ZhmfCUe5
headphones,Sennheiser HD 560S Headphones,198.99,198.99,4.7,11000,Target,30,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:15083641668945288621,productid:6075469992947175681,headlineOfferDocid:2720418804050691379,imageDocid:11417406734774612758,rds:PC_6862755056555281561|PROD_PC_6862755056555281561,gpcid:6862755056555281561,mid:576462898009919599,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT7KGZeN-qG0by4iwe3HjwvXIEoBySPXf20rDQ9_sjzo6vebK89c_cS41wO5Gz5q07XcpbhBXLB6QjuP88g1xLQgvTvUhNmBA
headphones,Onn On-Ear Headphones with 3.5 mm Connector,7.93,7.93,4.6,2310,Walmart,31,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:6001863919401285497,productid:9796169797542561756,headlineOfferDocid:1618881707644441988,imageDocid:3468826553771524359,rds:PC_9907646330230893280|PROD_PC_9907646330230893280,gpcid:9907646330230893280,mid:576462874584433263,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRLyp9-T9OGM2jlUThHXMmGgc-_Kme3tCEB2NOK9e77WGCyH_14o9rUH9bxky7ugwxFGfN4_HH424SILq60ygSOMlscTsfRELod2ta3hSO1SsfQLRVfE3V8
headphones,Nothing Headphone Wireless Headphones,199.0,199.0,4.8,2510,Best Buy,32,Free delivery by Mon,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:5026429515089147510,productid:4309029324707179216,headlineOfferDocid:13464861143497185205,imageDocid:2690544509636773410,rds:PC_7690750475470495161|PROD_PC_7690750475470495161,gpcid:7690750475470495161,mid:576462549089892403,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4Hv6SZkK2j96NsbpeEX_Mvm_wYEMxaws83sVhHvHgQDe2tm2JXpomvvv8_9fdvKcDWqC2EVWR1UNndHuncIEUxWEUbnHzxlpn2bIvRyq4RSBkGTPkPAoHKw
headphones,ADAM Audio H200 Closed Back Headphones,179.99,179.99,4.7,420,Guitar Center,33,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:13755986742135278405,productid:9809230150156346400,headlineOfferDocid:2823659908241175376,imageDocid:5456492178930547180,rds:PC_5326035616200467571|PROD_PC_5326035616200467571,gpcid:5326035616200467571,mid:576462861875818153,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQRTOnojTORRpnCF_EmMr0YXlaFuXxHUZlH7Oki7YvWY_A_YJilQbLEi1caCQ4gEotsHZP1fyS3AwF90OxE42bxiPRh8yPG1jLbwoiDi0I-
headphones,Skullcandy Crusher 1080 ANC Wireless Bluetooth Over-Ear Headphones,198.99,198.99,4.3,410,NFM,34,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:10651206146087448197,productid:3708567651154690077,headlineOfferDocid:1268568669590497308,imageDocid:8685003485370887607,rds:PC_18093444721197593799|PROD_PC_18093444721197593799,gpcid:18093444721197593799,mid:576462912339218817,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR6Yp-2_W-DKgrFI5CC2nUB9JMl9BHVwoOUKLiv-xFGP6T95tn8eKSyuzARsDkgmOeIZxVXk-UR54legOYy93Uemy2iOpFzMHEklztegH1qlcrVP1jTn2tVxA
headphones,Pioneer DJ HDJ-X10 Professional Headphones,449.0,449.0,4.9,4620,ProAudioStar,35,Free delivery by Thu,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:8413032787101950765,productid:4658612794150676524,headlineOfferDocid:10534240881558269758,imageDocid:6956373109912447577,rds:PC_7716301825751643254|PROD_PC_7716301825751643254,gpcid:7716301825751643254,mid:576462857130990238,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQhiWY0tYH8yToNb-EKMS5HFQ4tVXuVCJPHWBsd_BNnr_gv8wnOZBR5-wS8m90C6Nk_vyZv9JxACBM6-JUCzc7zgh5BfSl4UJQXWhvaCM8fLCgSnlnqRxUY4g
headphones,Bose QuietComfort Headphones Noise,359.0,359.0,4.8,840,Dell,36,Free delivery by Fri,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:3353835150439315470,productid:14432425853939314856,headlineOfferDocid:17422001673222145229,imageDocid:14643798449627945102,rds:PC_12061808886386522511|PROD_PC_12061808886386522511,gpcid:12061808886386522511,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTVMCwVvCrdeX_hikSrvzdq2UjUspbCgZxjeH75LVFYdllg4EfyKv7dSj-AaYt9aRZgqiBwna8hlj6bhuACHmOBCec5edRUnw
headphones,Creative Zen Hybrid 2 Twin Pack,59.99,59.99,4.8,360,Creative Labs,37,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:16919103209574174520,productid:15535492854109393737,headlineOfferDocid:17632022970178714155,imageDocid:6434292309213182165,rds:PC_668463025255081258|PROD_PC_668463025255081258,gpcid:668463025255081258,mid:576462563323167044,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSoua-SsZIB9aDm7sMAeMHjLRGY7KtA5jBoUf6bh-m5oaAnZxtj1d9K37yxpvVP8bbSPEdlCDcndxQhikt_pPDlQTYzgQ-2zyR8kCekPWxcLB6Ey2XuOtlg
headphones,Audio-Technica ATH-M50x Monitor Headphones,154.5,154.5,4.7,10000,Best Buy,38,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:7934429149593347575,productid:7443285532766167105,headlineOfferDocid:9549643738895794994,imageDocid:7361148812161682942,rds:PC_17580041947079249975|PROD_PC_17580041947079249975,gpcid:17580041947079249975,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTlIvKww-I3-YU68ihg2ZjsFTfnhr2V9Y-NPm3E-p0mBYleTuD00Ws4NtFaMeHXi672wf6I-69bW-c-vhMTkLeyzvlkzGzf5G-Yf4RZjYg
headphones,SUGIFT Wireless Over Ear Headphones Bluetooth 5.4 Active Noise Cancelling Headset,47.99,47.99,4.8,1160,Target,39,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:6382850913359769839,productid:10628086602487835750,headlineOfferDocid:9486510944248721429,imageDocid:10191303330698787242,rds:CID_6382850913359769839|PROD_CID_6382850913359769839,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSeRqCrIk0V_Hi977rL53zsDOIi15q86kz1jz_NTgSCQ7OdHsTL_CWkvHPpu7dtgkBXzTfROyFnLwY16-DspV6nqQl-YpS1kQ
headphones,Meze Audio Poet Open-Back Headphones,2000.0,2000.0,5.0,120,Sweetwater,40,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:8376415301806376080,productid:12087660032327951389,headlineOfferDocid:6174703685379472831,imageDocid:5819602142282655022,rds:PC_7945001099422771017|PROD_PC_7945001099422771017,gpcid:7945001099422771017,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTCQEz2mscOW0kaW6olOFoQSmR9jO61GKCWIuuGP-0gkkRKYlDZqr812JzP46VaqJOVES427kPVGeW5sth9JktSj-5GP1hnfg
headphones,SHOKZ OpenDots ONE,199.95,199.95,4.4,32000,Staples,1,Free delivery by Wed,"https://www.google.com/search?ibp=oshop&q=headphones&prds=catalogid:17824380074372469154,productid:12851501172844823618,headlineOfferDocid:5201047811036398193,rds:PC_9809055366677106002|PROD_PC_9809055366677106002,gpcid:9809055366677106002,mid:576462826399876716,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTJhtzTwSEpZukNbtsXLANT8ZcNJR4qRdXDOD3qnMuerGA6d38As_snZIAMdwIcbrsE5ukpqzMPJiYkjYqk6CCiev1S8PorNbSbcGlSz-y47lxkXyHKSdew02gw
headphones,Shokz - OpenDots One - Open Ear True Wireless Earbuds -Black,94.99,94.99,4.44,6100,eBay,2,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=productid:4379430976627586982,headlineOfferDocid:4379430976627586982,imageDocid:16109641026790127559,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSngrDVWl-nuS3bTae-6XqSxlYLDQocH0azFdnJMHnLYZxKX9WrHx4IOpkg9kYXXOgqDO6_lLt4zJjOXyniwVarTVdPPFjxWUMRbUB_D-xx30eydJW0hw1e
headphones,"Shokz Opendots One-open-ear Headphones, Clip-on Earbuds-wireless",370.77,370.77,2.8,32000,eBay - easymos-15,3,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=productid:13929523323936197015,headlineOfferDocid:13929523323936197015,imageDocid:211323188716509970,rds:PC_9809055366677106002|PROD_PC_9809055366677106002,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQq-poesiuzVdI_5bsDfE_CPyh6OSMYxWSh1UGc6sR91EgNsv7FYPF3ohtWZq_rNlFDy6S6hpkJOCW-qgj7hfk4_lKJESCWeiVBUbMlHDY
headphones,"Opendots One-open-ear Headphones, Clip-on Earbuds-wireless Bluetooth",399.99,399.99,4.6,32000,eBay - helen_shop_italia,4,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=productid:15996328035054099765,headlineOfferDocid:15996328035054099765,imageDocid:8288284116126610344,rds:PC_9809055366677106002|PROD_PC_9809055366677106002,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTR2CJEhlsjcQi9nFOBDwZq1cAlOMaBlDW7yAgomaCxSI5S1Avo_UlBjLf9q82lM4lNNk4KANDmcExJtvrBiHYaSSsFERlAoFcjHPeTSXs
headphones,"Shokz - OpenDots ONE Open-Ear True Wireless Earbuds - Grey E310,NEW,SEALED - New Electronics",143.0,143.0,5.0,33000,Mercari,5,Free delivery,"https://www.google.com/search?ibp=oshop&q=headphones&prds=productid:1616627042279542356,headlineOfferDocid:1616627042279542356,imageDocid:1734185708583933169,rds:PC_9809055366677106002|PROD_PC_9809055366677106002,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSQm1HLESz3p2ChC5rx4bSc1H68fKBxKykX-ochYoNv8RCsM6Q5Y1tnKXSYO6hy98JtlQ7JaPVg1bCcr18ys2Rd-lZbjuoAbqhLzPe7XSb8pLIJ2XYtw73W
headphones,Shokz Opendots One E310 Earphone Ear-clip Wireless Bluetooth Earbuds,207.09,207.09,5.0,33000,eBay - eyoun53,6,Unknown,"https://www.google.com/search?ibp=oshop&q=headphones&prds=productid:14374904906995366047,headlineOfferDocid:14374904906995366047,imageDocid:5151049751786016669,rds:PC_9809055366677106002|PROD_PC_9809055366677106002,pvt:hg&hl=en&gl=us&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTNJctM7FE8C1jckEojbVfdVR6DLde2UWrvWrX8qIrc_AEEuM8_oKbHvb9KxM8pdKjVLdoD1qx1-nxr5wC0Ms7Z5wzlNekQ2eWqCSyqQb2jSyS2B6Qb9yvoAQ
